artist,country,city,latitude,longitude,address,state,state_pop
Home Grown,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Ignite,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Jack's Mannequin,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Lit,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Local Natives,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Mike Ness,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Project 86,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Saosin,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Save Ferris,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Scars of Tomorrow,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Stick to Your Guns,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
The Confession,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
The Forces Of Evil,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Throwdown,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Trespassers William,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
Uniform Choice,United States,Orange County,33.750631,-117.8722311,"Orange County, California, United States",California,29950111
The Used,United States,Orem,40.2981599,-111.6944313,"Orem, Utah County, Utah, United States",Utah,1729722
Adeste,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Alter Bridge,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Backstreet Boys,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Between the Trees,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Bloodlet,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Broadway,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Dark New Day,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Fireflight,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Last Winter,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Matchbox Twenty,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Modern Day Escape,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Scott Stapp,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Skrape,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Sleeping With Sirens,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
There For Tomorrow,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
Trivium,United States,Orlando,28.5421109,-81.3790304,"Orlando, Orange County, Florida, United States",Florida,13018365
An Embrace of Angels,United States,Owatonna,44.0839937,-93.2261076,"Owatonna, Steele County, Minnesota, 55060, United States",Minnesota,4387282
Owl City,United States,Owatonna,44.0839937,-93.2261076,"Owatonna, Steele County, Minnesota, 55060, United States",Minnesota,4387282
12 Rods,United States,Oxford,39.5103048,-84.7420519,"Oxford, Oxford Township, Butler County, Ohio, 45056, United States",Ohio,10861837
Colour Revolt,United States,Oxford,34.3663773,-89.5187664,"Oxford, Lafayette County, Mississippi, United States",Mississippi,2577426
NAILS,United States,Oxnard,34.1976308,-119.180381,"Oxnard, Ventura County, California, United States",California,29950111
Sparks,United States,Pacific Palisades,34.0480643,-118.5264706,"Pacific Palisades, Los Angeles, Los Angeles County, California, 90402, United States",California,29950111
Eagles Of Death Metal,United States,Palm Desert,33.7288179,-116.382571,"Palm Desert, Riverside County, California, United States",California,29950111
Hermano,United States,Palm Desert,33.7288179,-116.382571,"Palm Desert, Riverside County, California, United States",California,29950111
Kyuss,United States,Palm Desert,33.7288179,-116.382571,"Palm Desert, Riverside County, California, United States",California,29950111
Lowercase,United States,Palm Desert,33.7288179,-116.382571,"Palm Desert, Riverside County, California, United States",California,29950111
Brant Bjork,United States,Palm Springs,33.8246269,-116.540303,"Palm Springs, Riverside County, California, United States",California,29950111
Ligeia,United States,Palmer,42.1574489,-72.3299783,"Palmer, Hampden County, Massachusetts, United States",Massachusetts,6018664
Epidemic,United States,Palo Alto,37.4443293,-122.1598465,"Palo Alto, Santa Clara County, California, United States",California,29950111
Grateful Dead,United States,Palo Alto,37.4443293,-122.1598465,"Palo Alto, Santa Clara County, California, United States",California,29950111
Lindsey Buckingham,United States,Palo Alto,37.4443293,-122.1598465,"Palo Alto, Santa Clara County, California, United States",California,29950111
The Donnas,United States,Palo Alto,37.4443293,-122.1598465,"Palo Alto, Santa Clara County, California, United States",California,29950111
Paddock Park,United States,Panama City,30.1586518,-85.6602936,"Panama City, Bay County, Florida, United States",Florida,13018365
Nightbringer,United States,Parker,39.5184514,-104.7612638,"Parker, Douglas County, Colorado, 80134, United States",Colorado,3303862
Zao,United States,Parkersburg,39.2667309,-81.5620755,"Parkersburg, Wood County, West Virginia, United States",West Virginia,1792481
Holy Grail,United States,Pasadena,34.1476507,-118.144155,"Pasadena, Los Angeles County, California, United States",California,29950111
Ozma,United States,Pasadena,34.1476507,-118.144155,"Pasadena, Los Angeles County, California, United States",California,29950111
Van Halen,United States,Pasadena,34.1476507,-118.144155,"Pasadena, Los Angeles County, California, United States",California,29950111
Donald Fagen,United States,Passaic,41.0461864,-74.3177933,"Passaic County, New Jersey, United States",New Jersey,7757158
Whiplash,United States,Passaic,41.0461864,-74.3177933,"Passaic County, New Jersey, United States",New Jersey,7757158
Jewel,United States,Payson,40.0443989,-111.7321518,"Payson, Utah County, Utah, 84651, United States",Utah,1729722
Toxik,United States,Peekskill,41.289811,-73.9204922,"City of Peekskill, Westchester County, New York, 10566, United States",New York,18002855
Deteriorate,United States,Penndel,40.1520541,-74.9165553,"Penndel, Bucks County, Pennsylvania, United States",Pennsylvania,11895604
Echolyn,United States,Pennsylvania,40.9699889,-77.7278831,"Pennsylvania, United States",Pennsylvania,11895604
City of Ships,United States,Pensacola,30.421309,-87.2169149,"Pensacola, Escambia County, Florida, United States",Florida,13018365
This Bike Is A Pipe Bomb,United States,Pensacola,30.421309,-87.2169149,"Pensacola, Escambia County, Florida, United States",Florida,13018365
A Change Of Pace,United States,Peoria,33.5806115,-112.237294,"Peoria, Maricopa County, Arizona, United States",Arizona,3679056
Minsk,United States,Peoria,40.6938609,-89.5891008,"Peoria, Peoria County, Illinois, United States",Illinois,11446979
Mudvayne,United States,Peoria,40.6938609,-89.5891008,"Peoria, Peoria County, Illinois, United States",Illinois,11446979
Planes Mistaken for Stars,United States,Peoria,40.6938609,-89.5891008,"Peoria, Peoria County, Illinois, United States",Illinois,11446979
The Forecast,United States,Peoria,40.6938609,-89.5891008,"Peoria, Peoria County, Illinois, United States",Illinois,11446979
The Format,United States,Peoria,33.5806115,-112.237294,"Peoria, Maricopa County, Arizona, United States",Arizona,3679056
God Lives Underwater,United States,Perkiomenville,40.3242674,-75.4779561,"Perkiomenville, Marlborough Township, Montgomery County, Pennsylvania, 18084, United States",Pennsylvania,11895604
